,name,speed,throttle,steer,pos_x,pos_y,pos_z,brake,reverse,hand_brake,collision_vehicles,collision_pedestrians,collision_other,intersection_offroad,intersection_otherlane
0,image_00013,9.90237481346412e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00014,1.3012786439503543e-06,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00015,-4.843413989874534e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00016,1.4616754242524621e-06,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00017,-1.4462302715401165e-06,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00018,9.971304280043114e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00019,-2.814873489853653e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00020,-1.159897422553513e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00021,4.965302125015114e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00022,1.692739459713266e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00023,-1.3930423037322726e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00024,-9.261001565619154e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00025,-1.7507497318547394e-07,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00026,8.893061931303237e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00027,0.0,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00028,-9.008202539462218e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00029,2.3646000713029025e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00030,-1.4909776524518747e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00031,-2.6041404588283967e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00032,-2.4051377778278038e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00033,-1.1111269238028854e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00034,5.090402055429877e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00035,1.1079434258931542e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00036,-8.252379224416018e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00037,2.8893798464935116e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00038,1.4568811046444807e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00039,-2.4719225777403153e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00040,5.683791926003323e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00041,-3.322510266912104e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00042,3.058546838019538e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00043,-8.607839774299464e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00044,-2.941551180413171e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00045,-1.805603488946872e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00046,-5.743703734850669e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00047,6.562091314776808e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00048,-1.4247752311291606e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00049,-1.9407144780103636e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00050,6.070550284675846e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00051,-2.945387223007856e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00052,0.0,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00053,6.283631392989264e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00054,2.3104172797161482e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00055,-1.6716267481342584e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00056,-3.870329390309735e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00057,2.6499312966166144e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00058,-1.3222600792062167e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00059,-1.9616908097930263e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00060,-4.115106833069149e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00061,4.1671292194678244e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00062,-4.838989653421777e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00063,1.54203565472244e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00064,-2.3772624757611993e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00065,6.914842032301749e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00066,-3.227541967021352e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00067,3.153445859993553e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00068,-8.192979628063313e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00069,2.2084842399294757e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00070,3.322599084754074e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00071,4.490597405037988e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00072,-4.5252200209233706e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00073,-1.4247752311291606e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00074,-1.9385077987266186e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00075,1.0370633241052474e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00076,-2.8191465162308305e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00077,0.0,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00078,1.2281812011849524e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00079,2.342822824630275e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00080,-1.523166304195911e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00081,-4.086506688594227e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00082,2.7448452399880807e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00083,-1.2278783323438347e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00084,5.6443244522697e-10,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00085,-3.8624953901944536e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00086,4.20820498447938e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00087,2.260478471072247e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00088,1.3306068247231906e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00089,-2.5983476703572705e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00090,5.751721765534512e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00091,1.6793574530993283e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00092,2.8471772495208825e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00093,-6.168340149770302e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00094,-2.941551180413171e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00095,-1.710694874645924e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00096,-4.798948793904856e-09,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00097,-4.3355651513365956e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00098,-1.4247751423113186e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
0,image_00099,4.902737060774598e-08,0.0,2.6157924821745837e-06,119.47004699707031,129.75033569335938,38.10954666137695,0.0,False,False,0.0,0.0,0.0,0.0,0.0
